state,commodity,modal_price
Telangana,Arhar (Tur/Red Gram),4375
Telangana,Cotton,3850
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Arhar (Tur/Red Gram),4201
Telangana,Bengal Gram(Gram),3900
Telangana,Maize,1270
Telangana,Onion,1452
Telangana,Arhar (Tur/Red Gram),4200
Telangana,Cowpea (Lobia/Karamani),4500
Telangana,Green Gram Dal (Moong Dal),4000
Telangana,Kulthi(Horse Gram),3600
Telangana,Maize,1220
Telangana,Paddy(Dhan),1561
Telangana,Sunflower,2981
Telangana,Arhar (Tur/Red Gram),5450
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1510
Telangana,Paddy(Dhan),1510
Telangana,Paddy(Dhan),1510
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1510
Telangana,Arhar (Tur/Red Gram),4139
Telangana,Cowpea (Lobia/Karamani),4469
Telangana,Green Gram (Moong),2872
Telangana,Paddy(Dhan),1652
Telangana,Paddy(Dhan),1909
Telangana,Paddy(Dhan),1632
Telangana,Paddy(Dhan),1809
Telangana,Paddy(Dhan),1510
Telangana,Paddy(Dhan),1510
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Maize,1310
Telangana,Paddy(Dhan),1590
Telangana,Paddy(Dhan),1590
Telangana,Cotton,4320
Telangana,Maize,1400
Telangana,Paddy(Dhan),1590
Telangana,Soyabean,3050
Telangana,Maize,1425
Telangana,Cotton,4880
Telangana,Cotton,4320
Telangana,Paddy(Dhan),1590
Telangana,Tomato,500
Telangana,Arhar (Tur/Red Gram),4500
Telangana,Maize,1425
Telangana,Paddy(Dhan),1590
Telangana,Maize,1250
Telangana,Maize,1250
Telangana,Green Chilli,20
Telangana,Maize,1324
Telangana,Tomato,90
Telangana,Arhar (Tur/Red Gram),4385
Telangana,Bengal Gram(Gram),3925
Telangana,Groundnut,4502
Telangana,Arhar (Tur/Red Gram),4506
Telangana,Cotton,4320
Telangana,Maize,1365
Telangana,Cotton,4499
Telangana,Groundnut,3711
Telangana,Paddy(Dhan),1859
Telangana,Paddy(Dhan),1590
Telangana,Cotton,4450
Telangana,Maize,1196
Telangana,Cotton,4700
Telangana,Cotton,4000
Telangana,Arhar (Tur/Red Gram),4309
Telangana,Castor Seed,3516
Telangana,Cotton,4700
Telangana,Cowpea (Lobia/Karamani),4650
Telangana,Dry Chillies,8200
Telangana,Dry Chillies,10500
Telangana,Dry Chillies,10500
Telangana,Dry Chillies,3000
Telangana,Green Gram (Moong),4977
Telangana,Groundnut,4000
Telangana,Maize,1228
Telangana,Mustard,4269
Telangana,"Sesamum(Sesame,Gingelly,Til)",5012
Tripura,Brinjal,3250
Tripura,Cabbage,950
Tripura,Cauliflower,1600
Tripura,Cucumbar(Kheera),1750
Tripura,Ginger(Green),3500
Tripura,Green Chilli,5700
Tripura,Indian Beans (Seam),4500
Tripura,Masur Dal,9800
Tripura,Paddy(Dhan),1620
Tripura,Potato,1080
Tripura,Rice,2950
Tripura,Tomato,1800
Tripura,Arhar Dal(Tur Dal),8500
Tripura,Banana,1600
Tripura,Bengal Gram(Gram),8200
Tripura,Bitter gourd,4200
Tripura,Black Gram (Urd Beans),7200
Tripura,Brinjal,3500
Tripura,Bull,21500
Tripura,Cabbage,750
Tripura,Carrot,1600
Tripura,Cauliflower,1300
Tripura,Cow,16500
Tripura,Cucumbar(Kheera),1100
Tripura,Field Pea,4200
Tripura,Fish,26000
Tripura,Fish,17000
Tripura,Garlic,4200
Tripura,Ginger(Green),3100
Tripura,Goat,2900
Tripura,Green Chilli,5200
Tripura,Indian Beans (Seam),4200
Tripura,Knool Khol,1100
Tripura,Masur Dal,7500
Tripura,Onion,4100
Tripura,Paddy(Dhan),1680
Tripura,Pigs,4000
Tripura,Potato,900
Tripura,Potato,1450
Tripura,Raddish,800
Tripura,Rice,2920
Tripura,Sweet Pumpkin,1600
Tripura,Tomato,1800
Tripura,Brinjal,2750
Tripura,Cabbage,950
Tripura,Cauliflower,1900
Tripura,Cow,12000
Tripura,Goat,1350
Tripura,Green Chilli,9000
Tripura,Hen,375
Tripura,Masur Dal,9000
Tripura,Pigs,2700
Tripura,Potato,1350
Tripura,Rice,2600
Tripura,Tomato,2750
Tripura,Brinjal,2500
Tripura,Bull,50000
Tripura,Cow,35000
Tripura,Fish,22000
Tripura,Fish,21500
Tripura,Goat,1950
Tripura,Hen,500
Tripura,Banana,1200
Tripura,Bitter gourd,8500
Tripura,Brinjal,2800
Tripura,Cabbage,1800
Tripura,Cauliflower,2200
Tripura,Cowpea(Veg),3200
Tripura,Fish,26000
Tripura,Fish,13000
Tripura,Green Chilli,4800
Tripura,Indian Beans (Seam),2200
Tripura,Paddy(Dhan),1625
Tripura,Potato,1200
Tripura,Rice,2900
Tripura,Tomato,1800
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1120
Uttar Pradesh,Banana,1540
Uttar Pradesh,Barley (Jau),1430
Uttar Pradesh,Bottle gourd,800
Uttar Pradesh,Brinjal,720
Uttar Pradesh,Cabbage,590
Uttar Pradesh,Carrot,680
Uttar Pradesh,Cauliflower,590
Uttar Pradesh,Field Pea,1440
Uttar Pradesh,Ginger(Green),2480
Uttar Pradesh,Green Chilli,1730
Uttar Pradesh,Gur(Jaggery),2760
Uttar Pradesh,Lime,2450
Uttar Pradesh,Mustard,3670
Uttar Pradesh,Onion,3020
Uttar Pradesh,Paddy(Dhan),3120
Uttar Pradesh,Paddy(Dhan),2580
Uttar Pradesh,Potato,430
Uttar Pradesh,Pumpkin,840
Uttar Pradesh,Raddish,410
Uttar Pradesh,Rice,2540
Uttar Pradesh,Spinach,390
Uttar Pradesh,Tomato,760
Uttar Pradesh,Wheat,1610
Uttar Pradesh,Apple,5300
Uttar Pradesh,Arhar (Tur/Red Gram),3700
Uttar Pradesh,Arhar Dal(Tur Dal),6000
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1090
Uttar Pradesh,Banana,1690
Uttar Pradesh,Barley (Jau),1570
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5650
Uttar Pradesh,Bengal Gram(Gram),5000
Uttar Pradesh,Black Gram (Urd Beans),4560
Uttar Pradesh,Black Gram Dal (Urd Dal),6050
Uttar Pradesh,Bottle gourd,1180
Uttar Pradesh,Brinjal,1040
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Capsicum,2200
Uttar Pradesh,Carrot,620
Uttar Pradesh,Cauliflower,680
Uttar Pradesh,Cucumbar(Kheera),1250
Uttar Pradesh,Garlic,1750
Uttar Pradesh,Ginger(Green),2450
Uttar Pradesh,Green Chilli,2250
Uttar Pradesh,Green Gram (Moong),5320
Uttar Pradesh,Green Gram Dal (Moong Dal),6100
Uttar Pradesh,Groundnut,4880
Uttar Pradesh,Guava,2050
Uttar Pradesh,Gur(Jaggery),2860
Uttar Pradesh,Lemon,2050
Uttar Pradesh,Lentil(Masur),4850
Uttar Pradesh,Maize,1280
Uttar Pradesh,Masur Dal,5850
Uttar Pradesh,Mousambi(Sweet Lime),2280
Uttar Pradesh,Mustard,3300
Uttar Pradesh,Onion,2300
Uttar Pradesh,Papaya,1400
Uttar Pradesh,Pomegranate,4880
Uttar Pradesh,Potato,400
Uttar Pradesh,Pumpkin,1050
Uttar Pradesh,Raddish,370
Uttar Pradesh,Rice,2580
Uttar Pradesh,Sweet Potato,1280
Uttar Pradesh,Tomato,700
Uttar Pradesh,Wheat,1635
Uttar Pradesh,Apple,5300
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1080
Uttar Pradesh,Banana,2050
Uttar Pradesh,Barley (Jau),1540
Uttar Pradesh,Bottle gourd,1080
Uttar Pradesh,Brinjal,880
Uttar Pradesh,Cabbage,640
Uttar Pradesh,Cauliflower,680
Uttar Pradesh,Green Chilli,1900
Uttar Pradesh,Gur(Jaggery),2860
Uttar Pradesh,Lemon,2050
Uttar Pradesh,Mustard,3440
Uttar Pradesh,Onion,2460
Uttar Pradesh,Peas Wet,1020
Uttar Pradesh,Potato,400
Uttar Pradesh,Pumpkin,1060
Uttar Pradesh,Raddish,380
Uttar Pradesh,Rice,2580
Uttar Pradesh,Tomato,740
Uttar Pradesh,Wheat,1640
Uttar Pradesh,Apple,6440
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1120
Uttar Pradesh,Banana,1520
Uttar Pradesh,Barley (Jau),1420
Uttar Pradesh,Bhindi(Ladies Finger),2320
Uttar Pradesh,Bottle gourd,800
Uttar Pradesh,Brinjal,720
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Cauliflower,580
Uttar Pradesh,Green Chilli,1620
Uttar Pradesh,Gur(Jaggery),2750
Uttar Pradesh,Lemon,2420
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Onion,3000
Uttar Pradesh,Potato,410
Uttar Pradesh,Pumpkin,860
Uttar Pradesh,Raddish,390
Uttar Pradesh,Rice,2490
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1080
Uttar Pradesh,Barley (Jau),1500
Uttar Pradesh,Bottle gourd,1400
Uttar Pradesh,Brinjal,600
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Capsicum,1250
Uttar Pradesh,Carrot,600
Uttar Pradesh,Cauliflower,600
Uttar Pradesh,Ginger(Green),2200
Uttar Pradesh,Green Chilli,1600
Uttar Pradesh,Mustard,3450
Uttar Pradesh,Papaya,800
Uttar Pradesh,Pumpkin,600
Uttar Pradesh,Raddish,400
Uttar Pradesh,Tomato,500
Uttar Pradesh,Apple,6520
Uttar Pradesh,Banana,1530
Uttar Pradesh,Barley (Jau),1440
Uttar Pradesh,Bhindi(Ladies Finger),2340
Uttar Pradesh,Bottle gourd,790
Uttar Pradesh,Brinjal,770
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Carrot,720
Uttar Pradesh,Cauliflower,580
Uttar Pradesh,Cucumbar(Kheera),2220
Uttar Pradesh,Green Chilli,1700
Uttar Pradesh,Guava,1520
Uttar Pradesh,Gur(Jaggery),2750
Uttar Pradesh,Lemon,2500
Uttar Pradesh,Mousambi(Sweet Lime),2990
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Onion,2990
Uttar Pradesh,Papaya,1600
Uttar Pradesh,Potato,400
Uttar Pradesh,Pumpkin,860
Uttar Pradesh,Raddish,400
Uttar Pradesh,Rice,2500
Uttar Pradesh,Tomato,760
Uttar Pradesh,Wheat,1610
Uttar Pradesh,Apple,5250
Uttar Pradesh,Arhar (Tur/Red Gram),3500
Uttar Pradesh,Arhar Dal(Tur Dal),6100
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1060
Uttar Pradesh,Barley (Jau),1550
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5800
Uttar Pradesh,Bengal Gram(Gram),5500
Uttar Pradesh,Black Gram Dal (Urd Dal),6000
Uttar Pradesh,Bottle gourd,1100
Uttar Pradesh,Brinjal,980
Uttar Pradesh,Cabbage,500
Uttar Pradesh,Capsicum,2400
Uttar Pradesh,Cauliflower,600
Uttar Pradesh,Cucumbar(Kheera),1250
Uttar Pradesh,Garlic,1650
Uttar Pradesh,Ginger(Green),2550
Uttar Pradesh,Green Chilli,2500
Uttar Pradesh,Green Gram (Moong),5200
Uttar Pradesh,Green Gram Dal (Moong Dal),6100
Uttar Pradesh,Guava,1950
Uttar Pradesh,Gur(Jaggery),2800
Uttar Pradesh,Lemon,1950
Uttar Pradesh,Lentil(Masur),4750
Uttar Pradesh,Maize,3300
Uttar Pradesh,Masur Dal,8700
Uttar Pradesh,Mousambi(Sweet Lime),2150
Uttar Pradesh,Mustard,3300
Uttar Pradesh,Mustard Oil,8700
Uttar Pradesh,Onion,2200
Uttar Pradesh,Paddy(Dhan),3450
Uttar Pradesh,Paddy(Dhan),3250
Uttar Pradesh,Paddy(Dhan),2900
Uttar Pradesh,Papaya,1400
Uttar Pradesh,Pomegranate,5000
Uttar Pradesh,Potato,450
Uttar Pradesh,Pumpkin,950
Uttar Pradesh,Raddish,250
Uttar Pradesh,Rice,2520
Uttar Pradesh,Spinach,350
Uttar Pradesh,Sugar,3680
Uttar Pradesh,Tomato,670
Uttar Pradesh,Wheat,1620
Uttar Pradesh,White Peas,3150
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1080
Uttar Pradesh,Carrot,590
Uttar Pradesh,Cauliflower,580
Uttar Pradesh,Green Peas,1180
Uttar Pradesh,Maize,1180
Uttar Pradesh,Mustard,3050
Uttar Pradesh,Onion,1780
Uttar Pradesh,Potato,390
Uttar Pradesh,Raddish,390
Uttar Pradesh,Apple,5700
Uttar Pradesh,Arhar Dal(Tur Dal),6100
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1090
Uttar Pradesh,Banana,1750
Uttar Pradesh,Barley (Jau),1570
Uttar Pradesh,Bengal Gram Dal (Chana Dal),6100
Uttar Pradesh,Bengal Gram(Gram),5725
Uttar Pradesh,Black Gram Dal (Urd Dal),6125
Uttar Pradesh,Brinjal,725
Uttar Pradesh,Carrot,520
Uttar Pradesh,Cauliflower,575
Uttar Pradesh,Ginger(Green),2800
Uttar Pradesh,Green Chilli,2000
Uttar Pradesh,Green Gram Dal (Moong Dal),6175
Uttar Pradesh,Gur(Jaggery),2725
Uttar Pradesh,Maize,1260
Uttar Pradesh,Masur Dal,6025
Uttar Pradesh,Mustard,3380
Uttar Pradesh,Onion,2350
Uttar Pradesh,Papaya,1675
Uttar Pradesh,Potato,425
Uttar Pradesh,Pumpkin,650
Uttar Pradesh,Raddish,450
Uttar Pradesh,Rice,2500
Uttar Pradesh,Tomato,825
Uttar Pradesh,Wheat,1610
Uttar Pradesh,Apple,5950
Uttar Pradesh,Bottle gourd,1150
Uttar Pradesh,Brinjal,750
Uttar Pradesh,Carrot,550
Uttar Pradesh,Cauliflower,550
Uttar Pradesh,Garlic,2000
Uttar Pradesh,Ginger(Green),2850
Uttar Pradesh,Green Chilli,2400
Uttar Pradesh,Gur(Jaggery),2700
Uttar Pradesh,Mustard,3370
Uttar Pradesh,Onion,2650
Uttar Pradesh,Paddy(Dhan),3200
Uttar Pradesh,Paddy(Dhan),2550
Uttar Pradesh,Peas(Dry),2900
Uttar Pradesh,Pomegranate,4700
Uttar Pradesh,Potato,380
Uttar Pradesh,Pumpkin,1100
Uttar Pradesh,Rice,2500
Uttar Pradesh,Tomato,650
Uttar Pradesh,Wheat,1615
Uttar Pradesh,Apple,5120
Uttar Pradesh,Banana,1750
Uttar Pradesh,Barley (Jau),1490
Uttar Pradesh,Bengal Gram(Gram),4500
Uttar Pradesh,Brinjal,1050
Uttar Pradesh,Cabbage,760
Uttar Pradesh,Cauliflower,820
Uttar Pradesh,Garlic,3100
Uttar Pradesh,Ginger(Green),2720
Uttar Pradesh,Green Chilli,2550
Uttar Pradesh,Gur(Jaggery),3150
Uttar Pradesh,Maize,1190
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Mustard Oil,9100
Uttar Pradesh,Onion,3020
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Pomegranate,4520
Uttar Pradesh,Potato,490
Uttar Pradesh,Rice,2565
Uttar Pradesh,Tomato,1060
Uttar Pradesh,Wheat,1650
Uttar Pradesh,Arhar (Tur/Red Gram),4400
Uttar Pradesh,Bengal Gram(Gram),4550
Uttar Pradesh,Mustard,3400
Uttar Pradesh,Mustard Oil,9250
Uttar Pradesh,Onion,2700
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,560
Uttar Pradesh,Rice,2400
Uttar Pradesh,Tomato,1200
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Apple,5650
Uttar Pradesh,Banana - Green,990
Uttar Pradesh,Gur(Jaggery),3375
Uttar Pradesh,Kulthi(Horse Gram),5000
Uttar Pradesh,Mousambi(Sweet Lime),2700
Uttar Pradesh,Mustard,3725
Uttar Pradesh,Onion,2700
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,525
Uttar Pradesh,Rice,2175
Uttar Pradesh,Tomato,875
Uttar Pradesh,Wheat,1540
Uttar Pradesh,Paddy(Dhan),1500
Uttar Pradesh,Wheat,2000
Uttar Pradesh,Apple,5300
Uttar Pradesh,Arhar Dal(Tur Dal),5000
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1030
Uttar Pradesh,Banana,1650
Uttar Pradesh,Banana - Green,750
Uttar Pradesh,Barley (Jau),1250
Uttar Pradesh,Bengal Gram(Gram),5400
Uttar Pradesh,Black Gram (Urd Beans),3500
Uttar Pradesh,Black Gram Dal (Urd Dal),5030
Uttar Pradesh,Brinjal,550
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Garlic,2600
Uttar Pradesh,Green Chilli,1780
Uttar Pradesh,Green Gram (Moong),3500
Uttar Pradesh,Lentil(Masur),3240
Uttar Pradesh,Maize,1150
Uttar Pradesh,Mustard,3250
Uttar Pradesh,Mustard Oil,8400
Uttar Pradesh,Onion,2000
Uttar Pradesh,Potato,450
Uttar Pradesh,Rice,2480
Uttar Pradesh,Tomato,480
Uttar Pradesh,Wheat,1550
Uttar Pradesh,White Peas,2260
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1010
Uttar Pradesh,Bottle gourd,950
Uttar Pradesh,Brinjal,725
Uttar Pradesh,Cabbage,525
Uttar Pradesh,Carrot,550
Uttar Pradesh,Green Chilli,2500
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,430
Uttar Pradesh,Raddish,425
Uttar Pradesh,Tomato,550
Uttar Pradesh,Wheat,1540
Uttar Pradesh,Apple,5680
Uttar Pradesh,Banana - Green,1480
Uttar Pradesh,Barley (Jau),1645
Uttar Pradesh,Bengal Gram(Gram),5150
Uttar Pradesh,Bottle gourd,1590
Uttar Pradesh,Brinjal,1520
Uttar Pradesh,Cabbage,1150
Uttar Pradesh,Carrot,990
Uttar Pradesh,Cauliflower,1100
Uttar Pradesh,Garlic,2500
Uttar Pradesh,Ginger(Green),2525
Uttar Pradesh,Green Chilli,2660
Uttar Pradesh,Gur(Jaggery),3235
Uttar Pradesh,Lentil(Masur),4260
Uttar Pradesh,Mustard,3730
Uttar Pradesh,Onion,2350
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Raddish,450
Uttar Pradesh,Tomato,820
Uttar Pradesh,Wheat,1630
Uttar Pradesh,White Peas,2900
Uttar Pradesh,Wheat,1660
Uttar Pradesh,Apple,6000
Uttar Pradesh,Arhar (Tur/Red Gram),4225
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1075
Uttar Pradesh,Banana,1250
Uttar Pradesh,Banana - Green,700
Uttar Pradesh,Bengal Gram(Gram),4880
Uttar Pradesh,Black Gram (Urd Beans),3550
Uttar Pradesh,Brinjal,500
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Carrot,700
Uttar Pradesh,Field Pea,1000
Uttar Pradesh,Ginger(Green),2360
Uttar Pradesh,Green Chilli,1960
Uttar Pradesh,Green Gram (Moong),4250
Uttar Pradesh,Guava,1160
Uttar Pradesh,Gur(Jaggery),2650
Uttar Pradesh,Lentil(Masur),4100
Uttar Pradesh,Maize,1220
Uttar Pradesh,Mustard,3550
Uttar Pradesh,Onion,1500
Uttar Pradesh,Papaya,1450
Uttar Pradesh,Potato,280
Uttar Pradesh,Pumpkin,900
Uttar Pradesh,Rice,2400
Uttar Pradesh,Tomato,550
Uttar Pradesh,Wheat,1600
Uttar Pradesh,White Peas,2950
Uttar Pradesh,Paddy(Dhan),1770
Uttar Pradesh,Potato,395
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1120
Uttar Pradesh,Bengal Gram(Gram),5600
Uttar Pradesh,Gur(Jaggery),2760
Uttar Pradesh,Maize,1280
Uttar Pradesh,Mustard,3400
Uttar Pradesh,Onion,2630
Uttar Pradesh,Paddy(Dhan),2050
Uttar Pradesh,Potato,380
Uttar Pradesh,Rice,2300
Uttar Pradesh,Tomato,670
Uttar Pradesh,Wheat,1680
Uttar Pradesh,Potato,350
Uttar Pradesh,Apple,3300
Uttar Pradesh,Banana - Green,1000
Uttar Pradesh,Bengal Gram(Gram),4700
Uttar Pradesh,Bottle gourd,600
Uttar Pradesh,Brinjal,600
Uttar Pradesh,Carrot,440
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Chikoos(Sapota),2200
Uttar Pradesh,Cucumbar(Kheera),1200
Uttar Pradesh,Ginger(Green),2600
Uttar Pradesh,Green Chilli,1800
Uttar Pradesh,Guava,1350
Uttar Pradesh,Gur(Jaggery),2500
Uttar Pradesh,Onion,2000
Uttar Pradesh,Papaya,1020
Uttar Pradesh,Pomegranate,3150
Uttar Pradesh,Pumpkin,400
Uttar Pradesh,Raddish,330
Uttar Pradesh,Sweet Potato,720
Uttar Pradesh,Tomato,1000
Uttar Pradesh,Carrot,600
Uttar Pradesh,Cauliflower,800
Uttar Pradesh,Green Chilli,3600
Uttar Pradesh,Potato,500
Uttar Pradesh,Raddish,600
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Mustard,3650
Uttar Pradesh,Onion,2750
Uttar Pradesh,Paddy(Dhan),1560
Uttar Pradesh,Pomegranate,4150
Uttar Pradesh,Potato,540
Uttar Pradesh,Rice,2200
Uttar Pradesh,Tomato,1100
Uttar Pradesh,Wheat,1570
Uttar Pradesh,Gur(Jaggery),2400
Uttar Pradesh,Maize,1050
Uttar Pradesh,Paddy(Dhan),1400
Uttar Pradesh,Tomato,450
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Apple,4900
Uttar Pradesh,Maize,1360
Uttar Pradesh,Mustard,3660
Uttar Pradesh,Onion,2825
Uttar Pradesh,Paddy(Dhan),1560
Uttar Pradesh,Potato,515
Uttar Pradesh,Rice,2135
Uttar Pradesh,Tomato,880
Uttar Pradesh,Wheat,1585
Uttar Pradesh,Paddy(Dhan),1475
Uttar Pradesh,Rice,2100
Uttar Pradesh,Paddy(Dhan),1350
Uttar Pradesh,Potato,550
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Apple,5600
Uttar Pradesh,Arhar Dal(Tur Dal),6100
Uttar Pradesh,Banana,1100
Uttar Pradesh,Barley (Jau),1600
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5700
Uttar Pradesh,Bottle gourd,1125
Uttar Pradesh,Brinjal,825
Uttar Pradesh,Cabbage,925
Uttar Pradesh,Carrot,925
Uttar Pradesh,Cauliflower,740
Uttar Pradesh,Cucumbar(Kheera),1475
Uttar Pradesh,Garlic,2950
Uttar Pradesh,Ginger(Green),3000
Uttar Pradesh,Grapes,4450
Uttar Pradesh,Green Chilli,2250
Uttar Pradesh,Green Peas,1520
Uttar Pradesh,Gur(Jaggery),3425
Uttar Pradesh,Lemon,2300
Uttar Pradesh,Lentil(Masur),4000
Uttar Pradesh,Maize,1425
Uttar Pradesh,Masur Dal,4800
Uttar Pradesh,Mousambi(Sweet Lime),2400
Uttar Pradesh,Mustard,3725
Uttar Pradesh,Onion,2625
Uttar Pradesh,Orange,2625
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Papaya,2050
Uttar Pradesh,Potato,575
Uttar Pradesh,Pumpkin,1000
Uttar Pradesh,Raddish,375
Uttar Pradesh,Rice,2150
Uttar Pradesh,Tomato,700
Uttar Pradesh,Wheat,1625
Uttar Pradesh,White Peas,2950
Uttar Pradesh,Gur(Jaggery),4100
Uttar Pradesh,Onion,2600
Uttar Pradesh,Potato,450
Uttar Pradesh,Rice,2100
Uttar Pradesh,Banana,1150
Uttar Pradesh,Onion,1950
Uttar Pradesh,Potato,500
Uttar Pradesh,Black Gram (Urd Beans),5500
Uttar Pradesh,Black Gram Dal (Urd Dal),6700
Uttar Pradesh,Bottle gourd,700
Uttar Pradesh,Brinjal,950
Uttar Pradesh,Green Chilli,1150
Uttar Pradesh,Gur(Jaggery),3350
Uttar Pradesh,Onion,3100
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,380
Uttar Pradesh,Raddish,325
Uttar Pradesh,Rice,1900
Uttar Pradesh,Wheat,1535
Uttar Pradesh,White Peas,2600
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Wheat,1525
Uttar Pradesh,Paddy(Dhan),1500
Uttar Pradesh,Wheat,1460
Uttar Pradesh,Apple,6150
Uttar Pradesh,Bottle gourd,1000
Uttar Pradesh,Brinjal,850
Uttar Pradesh,Onion,2050
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,500
Uttar Pradesh,Rice,1980
Uttar Pradesh,Tomato,575
Uttar Pradesh,Apple,6100
Uttar Pradesh,Banana,1820
Uttar Pradesh,Bengal Gram(Gram),3565
Uttar Pradesh,Bottle gourd,1050
Uttar Pradesh,Brinjal,925
Uttar Pradesh,Linseed,4200
Uttar Pradesh,Onion,2100
Uttar Pradesh,Peas(Dry),2575
Uttar Pradesh,Potato,540
Uttar Pradesh,Rice,2000
Uttar Pradesh,Wheat,1525
Uttar Pradesh,Apple,5590
Uttar Pradesh,Banana,2320
Uttar Pradesh,Bottle gourd,1250
Uttar Pradesh,Brinjal,1120
Uttar Pradesh,Cabbage,610
Uttar Pradesh,Carrot,1040
Uttar Pradesh,Cauliflower,660
Uttar Pradesh,Garlic,3090
Uttar Pradesh,Ginger(Green),2920
Uttar Pradesh,Green Chilli,2400
Uttar Pradesh,Gur(Jaggery),3020
Uttar Pradesh,Mousambi(Sweet Lime),2290
Uttar Pradesh,Onion,2550
Uttar Pradesh,Papaya,2350
Uttar Pradesh,Potato,480
Uttar Pradesh,Pumpkin,1570
Uttar Pradesh,Raddish,690
Uttar Pradesh,Tomato,1080
Uttar Pradesh,Cabbage,800
Uttar Pradesh,Carrot,725
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,500
Uttar Pradesh,Raddish,400
Uttar Pradesh,Tomato,900
Uttar Pradesh,Arhar Dal(Tur Dal),6050
Uttar Pradesh,Barley (Jau),1635
Uttar Pradesh,Bengal Gram(Gram),5750
Uttar Pradesh,Black Gram Dal (Urd Dal),6850
Uttar Pradesh,Gur(Jaggery),3125
Uttar Pradesh,Lentil(Masur),4150
Uttar Pradesh,Mustard,3675
Uttar Pradesh,Mustard Oil,9600
Uttar Pradesh,Onion,2600
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,535
Uttar Pradesh,Rice,2200
Uttar Pradesh,Tomato,915
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Carrot,550
Uttar Pradesh,Cauliflower,550
Uttar Pradesh,Green Chilli,2300
Uttar Pradesh,Peas cod,1450
Uttar Pradesh,Potato,450
Uttar Pradesh,Raddish,550
Uttar Pradesh,Tomato,450
Uttar Pradesh,Onion,2250
Uttar Pradesh,Potato,540
Uttar Pradesh,Wood,240
Uttar Pradesh,Apple,5100
Uttar Pradesh,Banana,2200
Uttar Pradesh,Banana - Green,850
Uttar Pradesh,Bengal Gram(Gram),5475
Uttar Pradesh,Bhindi(Ladies Finger),3340
Uttar Pradesh,Bitter gourd,3025
Uttar Pradesh,Bottle gourd,1045
Uttar Pradesh,Brinjal,1050
Uttar Pradesh,Cabbage,640
Uttar Pradesh,Carrot,470
Uttar Pradesh,Cauliflower,650
Uttar Pradesh,Cucumbar(Kheera),1400
Uttar Pradesh,Garlic,2800
